,sim,lda,freq,lda_log_freq_1,corpus,n_comp,size,delta,delta_max
4093,12,0.44087,0.4164,0.37768,en_subtitles,7,32,-0.03871999999999998,0.024469999999999992
4094,12,0.44087,0.4164,0.41061,en_subtitles,7,64,-0.005790000000000017,0.024469999999999992
4095,12,0.44087,0.4164,0.41727,en_subtitles,7,128,0.0008699999999999819,0.024469999999999992
4096,12,0.44087,0.4164,0.42818,en_subtitles,7,256,0.011780000000000013,0.024469999999999992
4097,12,0.44087,0.4164,0.43303,en_subtitles,7,512,0.016630000000000034,0.024469999999999992
4098,12,0.44087,0.4164,0.42686,en_subtitles,7,1024,0.010460000000000025,0.024469999999999992
4099,12,0.44087,0.4164,0.4288,en_subtitles,7,2048,0.012400000000000022,0.024469999999999992
4100,12,0.44087,0.4164,0.42671,en_subtitles,7,4096,0.010309999999999986,0.024469999999999992
4101,12,0.44087,0.4164,0.42992,en_subtitles,7,8192,0.013520000000000032,0.024469999999999992
4102,12,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4103,13,0.44087,0.4164,0.38883,en_subtitles,7,16,-0.027569999999999983,0.024469999999999992
4104,13,0.44087,0.4164,0.3355,en_subtitles,7,32,-0.08089999999999997,0.024469999999999992
4105,13,0.44087,0.4164,0.42913,en_subtitles,7,64,0.012730000000000019,0.024469999999999992
4106,13,0.44087,0.4164,0.42005,en_subtitles,7,128,0.0036499999999999866,0.024469999999999992
4107,13,0.44087,0.4164,0.41253,en_subtitles,7,256,-0.0038699999999999846,0.024469999999999992
4108,13,0.44087,0.4164,0.42843,en_subtitles,7,512,0.012029999999999985,0.024469999999999992
4109,13,0.44087,0.4164,0.42974,en_subtitles,7,1024,0.013340000000000019,0.024469999999999992
4110,13,0.44087,0.4164,0.43053,en_subtitles,7,2048,0.014130000000000031,0.024469999999999992
4111,13,0.44087,0.4164,0.42783,en_subtitles,7,4096,0.011429999999999996,0.024469999999999992
4112,13,0.44087,0.4164,0.43096,en_subtitles,7,8192,0.014560000000000017,0.024469999999999992
4113,13,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4114,14,0.44087,0.4164,0.21241,en_subtitles,7,16,-0.20399,0.024469999999999992
4115,14,0.44087,0.4164,0.41839,en_subtitles,7,32,0.0019899999999999918,0.024469999999999992
4116,14,0.44087,0.4164,0.40608,en_subtitles,7,64,-0.010319999999999996,0.024469999999999992
4117,14,0.44087,0.4164,0.42508,en_subtitles,7,128,0.008680000000000021,0.024469999999999992
4118,14,0.44087,0.4164,0.43345,en_subtitles,7,256,0.01705000000000001,0.024469999999999992
4119,14,0.44087,0.4164,0.42931,en_subtitles,7,512,0.012910000000000033,0.024469999999999992
4120,14,0.44087,0.4164,0.42649,en_subtitles,7,1024,0.010089999999999988,0.024469999999999992
4121,14,0.44087,0.4164,0.43095,en_subtitles,7,2048,0.014550000000000007,0.024469999999999992
4122,14,0.44087,0.4164,0.42824,en_subtitles,7,4096,0.011840000000000017,0.024469999999999992
4123,14,0.44087,0.4164,0.42978,en_subtitles,7,8192,0.013380000000000003,0.024469999999999992
4124,14,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4125,15,0.44087,0.4164,0.28574,en_subtitles,7,16,-0.13066,0.024469999999999992
4126,15,0.44087,0.4164,0.37478,en_subtitles,7,32,-0.04161999999999999,0.024469999999999992
4127,15,0.44087,0.4164,0.4215,en_subtitles,7,64,0.005099999999999993,0.024469999999999992
4128,15,0.44087,0.4164,0.4044,en_subtitles,7,128,-0.01200000000000001,0.024469999999999992
4129,15,0.44087,0.4164,0.42136,en_subtitles,7,256,0.00496000000000002,0.024469999999999992
4130,15,0.44087,0.4164,0.42757,en_subtitles,7,512,0.011170000000000013,0.024469999999999992
4131,15,0.44087,0.4164,0.42421,en_subtitles,7,1024,0.007809999999999984,0.024469999999999992
4132,15,0.44087,0.4164,0.4315,en_subtitles,7,2048,0.015100000000000002,0.024469999999999992
4133,15,0.44087,0.4164,0.43044,en_subtitles,7,4096,0.014039999999999997,0.024469999999999992
4134,15,0.44087,0.4164,0.42989,en_subtitles,7,8192,0.013490000000000002,0.024469999999999992
4135,15,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4136,16,0.44087,0.4164,0.24374,en_subtitles,7,16,-0.17265999999999998,0.024469999999999992
4137,16,0.44087,0.4164,0.42032,en_subtitles,7,32,0.003920000000000035,0.024469999999999992
4138,16,0.44087,0.4164,0.42292,en_subtitles,7,64,0.006520000000000026,0.024469999999999992
4139,16,0.44087,0.4164,0.39643,en_subtitles,7,128,-0.019969999999999988,0.024469999999999992
4140,16,0.44087,0.4164,0.41947,en_subtitles,7,256,0.003070000000000017,0.024469999999999992
4141,16,0.44087,0.4164,0.42279,en_subtitles,7,512,0.006390000000000007,0.024469999999999992
4142,16,0.44087,0.4164,0.43127,en_subtitles,7,1024,0.014869999999999994,0.024469999999999992
4143,16,0.44087,0.4164,0.43176,en_subtitles,7,2048,0.015359999999999985,0.024469999999999992
4144,16,0.44087,0.4164,0.4292,en_subtitles,7,4096,0.012800000000000034,0.024469999999999992
4145,16,0.44087,0.4164,0.43024,en_subtitles,7,8192,0.013840000000000019,0.024469999999999992
4146,16,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4147,17,0.44087,0.4164,0.35126,en_subtitles,7,16,-0.06513999999999998,0.024469999999999992
4148,17,0.44087,0.4164,0.29747,en_subtitles,7,32,-0.11892999999999998,0.024469999999999992
4149,17,0.44087,0.4164,0.38368,en_subtitles,7,64,-0.03271999999999997,0.024469999999999992
4150,17,0.44087,0.4164,0.42946,en_subtitles,7,128,0.013060000000000016,0.024469999999999992
4151,17,0.44087,0.4164,0.42008,en_subtitles,7,256,0.0036800000000000166,0.024469999999999992
4152,17,0.44087,0.4164,0.42454,en_subtitles,7,512,0.00813999999999998,0.024469999999999992
4153,17,0.44087,0.4164,0.43006,en_subtitles,7,1024,0.013660000000000005,0.024469999999999992
4154,17,0.44087,0.4164,0.43012,en_subtitles,7,2048,0.01372000000000001,0.024469999999999992
4155,17,0.44087,0.4164,0.43279,en_subtitles,7,4096,0.016390000000000016,0.024469999999999992
4156,17,0.44087,0.4164,0.42894,en_subtitles,7,8192,0.012539999999999996,0.024469999999999992
4157,17,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4158,18,0.44087,0.4164,0.36656,en_subtitles,7,16,-0.049839999999999995,0.024469999999999992
4159,18,0.44087,0.4164,0.42772,en_subtitles,7,32,0.011319999999999997,0.024469999999999992
4160,18,0.44087,0.4164,0.37983,en_subtitles,7,64,-0.03656999999999999,0.024469999999999992
4161,18,0.44087,0.4164,0.41989,en_subtitles,7,128,0.003489999999999993,0.024469999999999992
4162,18,0.44087,0.4164,0.43437,en_subtitles,7,256,0.017969999999999986,0.024469999999999992
4163,18,0.44087,0.4164,0.4215,en_subtitles,7,512,0.005099999999999993,0.024469999999999992
4164,18,0.44087,0.4164,0.42523,en_subtitles,7,1024,0.008830000000000005,0.024469999999999992
4165,18,0.44087,0.4164,0.43357,en_subtitles,7,2048,0.01717000000000002,0.024469999999999992
4166,18,0.44087,0.4164,0.42998,en_subtitles,7,4096,0.013579999999999981,0.024469999999999992
4167,18,0.44087,0.4164,0.42883,en_subtitles,7,8192,0.012429999999999997,0.024469999999999992
4168,18,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4169,19,0.44087,0.4164,0.3877,en_subtitles,7,16,-0.028700000000000003,0.024469999999999992
4170,19,0.44087,0.4164,0.3667,en_subtitles,7,32,-0.049699999999999966,0.024469999999999992
4171,19,0.44087,0.4164,0.36372,en_subtitles,7,64,-0.052680000000000005,0.024469999999999992
4172,19,0.44087,0.4164,0.43693,en_subtitles,7,128,0.020529999999999993,0.024469999999999992
4173,19,0.44087,0.4164,0.42718,en_subtitles,7,256,0.010780000000000012,0.024469999999999992
4174,19,0.44087,0.4164,0.42164,en_subtitles,7,512,0.005240000000000022,0.024469999999999992
4175,19,0.44087,0.4164,0.42925,en_subtitles,7,1024,0.012850000000000028,0.024469999999999992
4176,19,0.44087,0.4164,0.43057,en_subtitles,7,2048,0.014170000000000016,0.024469999999999992
4177,19,0.44087,0.4164,0.43191,en_subtitles,7,4096,0.015510000000000024,0.024469999999999992
4178,19,0.44087,0.4164,0.42995,en_subtitles,7,8192,0.013550000000000006,0.024469999999999992
4179,19,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4180,20,0.44087,0.4164,0.35081,en_subtitles,7,16,-0.06558999999999998,0.024469999999999992
4181,20,0.44087,0.4164,0.42077,en_subtitles,7,32,0.004369999999999985,0.024469999999999992
4182,20,0.44087,0.4164,0.3875,en_subtitles,7,64,-0.02889999999999998,0.024469999999999992
4183,20,0.44087,0.4164,0.41184,en_subtitles,7,128,-0.0045600000000000085,0.024469999999999992
4184,20,0.44087,0.4164,0.4264,en_subtitles,7,256,0.010000000000000009,0.024469999999999992
4185,20,0.44087,0.4164,0.43255,en_subtitles,7,512,0.016149999999999998,0.024469999999999992
4186,20,0.44087,0.4164,0.4236,en_subtitles,7,1024,0.007199999999999984,0.024469999999999992
4187,20,0.44087,0.4164,0.42843,en_subtitles,7,2048,0.012029999999999985,0.024469999999999992
4188,20,0.44087,0.4164,0.4319,en_subtitles,7,4096,0.015500000000000014,0.024469999999999992
4189,20,0.44087,0.4164,0.43061,en_subtitles,7,8192,0.01421,0.024469999999999992
4190,20,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4191,21,0.44087,0.4164,0.30849,en_subtitles,7,16,-0.10791,0.024469999999999992
4192,21,0.44087,0.4164,0.4142,en_subtitles,7,32,-0.0021999999999999797,0.024469999999999992
4193,21,0.44087,0.4164,0.41128,en_subtitles,7,64,-0.005120000000000013,0.024469999999999992
4194,21,0.44087,0.4164,0.4165,en_subtitles,7,128,9.999999999998899e-05,0.024469999999999992
4195,21,0.44087,0.4164,0.41825,en_subtitles,7,256,0.0018500000000000183,0.024469999999999992
4196,21,0.44087,0.4164,0.42932,en_subtitles,7,512,0.012919999999999987,0.024469999999999992
4197,21,0.44087,0.4164,0.4336,en_subtitles,7,1024,0.017199999999999993,0.024469999999999992
4198,21,0.44087,0.4164,0.43153,en_subtitles,7,2048,0.015130000000000032,0.024469999999999992
4199,21,0.44087,0.4164,0.43087,en_subtitles,7,4096,0.014469999999999983,0.024469999999999992
4200,21,0.44087,0.4164,0.4297,en_subtitles,7,8192,0.013300000000000034,0.024469999999999992
4201,21,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4202,22,0.44087,0.4164,0.43082,en_subtitles,7,16,0.014419999999999988,0.024469999999999992
4203,22,0.44087,0.4164,0.39511,en_subtitles,7,32,-0.021289999999999976,0.024469999999999992
4204,22,0.44087,0.4164,0.3828,en_subtitles,7,64,-0.03360000000000002,0.024469999999999992
4205,22,0.44087,0.4164,0.42291,en_subtitles,7,128,0.006510000000000016,0.024469999999999992
4206,22,0.44087,0.4164,0.42982,en_subtitles,7,256,0.013419999999999987,0.024469999999999992
4207,22,0.44087,0.4164,0.42942,en_subtitles,7,512,0.013020000000000032,0.024469999999999992
4208,22,0.44087,0.4164,0.42521,en_subtitles,7,1024,0.008809999999999985,0.024469999999999992
4209,22,0.44087,0.4164,0.42612,en_subtitles,7,2048,0.009720000000000006,0.024469999999999992
4210,22,0.44087,0.4164,0.4295,en_subtitles,7,4096,0.0131,0.024469999999999992
4211,22,0.44087,0.4164,0.42951,en_subtitles,7,8192,0.01311000000000001,0.024469999999999992
4212,22,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4213,23,0.44087,0.4164,0.29794,en_subtitles,7,16,-0.11846000000000001,0.024469999999999992
4214,23,0.44087,0.4164,0.2713,en_subtitles,7,32,-0.1451,0.024469999999999992
4215,23,0.44087,0.4164,0.41547,en_subtitles,7,64,-0.0009299999999999864,0.024469999999999992
4216,23,0.44087,0.4164,0.41866,en_subtitles,7,128,0.0022599999999999842,0.024469999999999992
4217,23,0.44087,0.4164,0.42357,en_subtitles,7,256,0.00717000000000001,0.024469999999999992
4218,23,0.44087,0.4164,0.43578,en_subtitles,7,512,0.01938000000000001,0.024469999999999992
4219,23,0.44087,0.4164,0.42652,en_subtitles,7,1024,0.010120000000000018,0.024469999999999992
4220,23,0.44087,0.4164,0.42931,en_subtitles,7,2048,0.012910000000000033,0.024469999999999992
4221,23,0.44087,0.4164,0.42796,en_subtitles,7,4096,0.011560000000000015,0.024469999999999992
4222,23,0.44087,0.4164,0.43108,en_subtitles,7,8192,0.014680000000000026,0.024469999999999992
4223,23,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4224,24,0.44087,0.4164,0.35148,en_subtitles,7,16,-0.06491999999999998,0.024469999999999992
4225,24,0.44087,0.4164,0.22339,en_subtitles,7,32,-0.19301,0.024469999999999992
4226,24,0.44087,0.4164,0.38975,en_subtitles,7,64,-0.026650000000000007,0.024469999999999992
4227,24,0.44087,0.4164,0.39118,en_subtitles,7,128,-0.025219999999999965,0.024469999999999992
4228,24,0.44087,0.4164,0.4244,en_subtitles,7,256,0.008000000000000007,0.024469999999999992
4229,24,0.44087,0.4164,0.43529,en_subtitles,7,512,0.018890000000000018,0.024469999999999992
4230,24,0.44087,0.4164,0.43187,en_subtitles,7,1024,0.015469999999999984,0.024469999999999992
4231,24,0.44087,0.4164,0.43171,en_subtitles,7,2048,0.01530999999999999,0.024469999999999992
4232,24,0.44087,0.4164,0.42934,en_subtitles,7,4096,0.012940000000000007,0.024469999999999992
4233,24,0.44087,0.4164,0.42878,en_subtitles,7,8192,0.012380000000000002,0.024469999999999992
4234,24,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4235,25,0.44087,0.4164,0.32039,en_subtitles,7,16,-0.09600999999999998,0.024469999999999992
4236,25,0.44087,0.4164,0.37707,en_subtitles,7,32,-0.039329999999999976,0.024469999999999992
4237,25,0.44087,0.4164,0.41042,en_subtitles,7,64,-0.005979999999999985,0.024469999999999992
4238,25,0.44087,0.4164,0.41697,en_subtitles,7,128,0.0005700000000000149,0.024469999999999992
4239,25,0.44087,0.4164,0.42375,en_subtitles,7,256,0.007350000000000023,0.024469999999999992
4240,25,0.44087,0.4164,0.42624,en_subtitles,7,512,0.009840000000000015,0.024469999999999992
4241,25,0.44087,0.4164,0.42423,en_subtitles,7,1024,0.007830000000000004,0.024469999999999992
4242,25,0.44087,0.4164,0.428,en_subtitles,7,2048,0.0116,0.024469999999999992
4243,25,0.44087,0.4164,0.42985,en_subtitles,7,4096,0.013450000000000017,0.024469999999999992
4244,25,0.44087,0.4164,0.42969,en_subtitles,7,8192,0.013290000000000024,0.024469999999999992
4245,25,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4246,26,0.44087,0.4164,0.41001,en_subtitles,7,16,-0.006390000000000007,0.024469999999999992
4247,26,0.44087,0.4164,0.26776,en_subtitles,7,32,-0.14864,0.024469999999999992
4248,26,0.44087,0.4164,0.35898,en_subtitles,7,64,-0.05741999999999997,0.024469999999999992
4249,26,0.44087,0.4164,0.43076,en_subtitles,7,128,0.014359999999999984,0.024469999999999992
4250,26,0.44087,0.4164,0.44002,en_subtitles,7,256,0.02362000000000003,0.024469999999999992
4251,26,0.44087,0.4164,0.42322,en_subtitles,7,512,0.006819999999999993,0.024469999999999992
4252,26,0.44087,0.4164,0.42611,en_subtitles,7,1024,0.009709999999999996,0.024469999999999992
4253,26,0.44087,0.4164,0.43166,en_subtitles,7,2048,0.015259999999999996,0.024469999999999992
4254,26,0.44087,0.4164,0.43046,en_subtitles,7,4096,0.014060000000000017,0.024469999999999992
4255,26,0.44087,0.4164,0.43107,en_subtitles,7,8192,0.014670000000000016,0.024469999999999992
4256,26,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4257,27,0.44087,0.4164,0.27227,en_subtitles,7,16,-0.14412999999999998,0.024469999999999992
4258,27,0.44087,0.4164,0.41188,en_subtitles,7,32,-0.0045199999999999685,0.024469999999999992
4259,27,0.44087,0.4164,0.40274,en_subtitles,7,64,-0.013660000000000005,0.024469999999999992
4260,27,0.44087,0.4164,0.42504,en_subtitles,7,128,0.008639999999999981,0.024469999999999992
4261,27,0.44087,0.4164,0.42236,en_subtitles,7,256,0.005960000000000021,0.024469999999999992
4262,27,0.44087,0.4164,0.43017,en_subtitles,7,512,0.013770000000000004,0.024469999999999992
4263,27,0.44087,0.4164,0.42767,en_subtitles,7,1024,0.011270000000000002,0.024469999999999992
4264,27,0.44087,0.4164,0.42983,en_subtitles,7,2048,0.013429999999999997,0.024469999999999992
4265,27,0.44087,0.4164,0.42876,en_subtitles,7,4096,0.012359999999999982,0.024469999999999992
4266,27,0.44087,0.4164,0.43028,en_subtitles,7,8192,0.013880000000000003,0.024469999999999992
4267,27,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4268,28,0.44087,0.4164,0.34056,en_subtitles,7,16,-0.07584000000000002,0.024469999999999992
4269,28,0.44087,0.4164,0.35396,en_subtitles,7,32,-0.062439999999999996,0.024469999999999992
4270,28,0.44087,0.4164,0.38004,en_subtitles,7,64,-0.03636,0.024469999999999992
4271,28,0.44087,0.4164,0.41761,en_subtitles,7,128,0.0012099999999999889,0.024469999999999992
4272,28,0.44087,0.4164,0.42477,en_subtitles,7,256,0.008369999999999989,0.024469999999999992
4273,28,0.44087,0.4164,0.43148,en_subtitles,7,512,0.015079999999999982,0.024469999999999992
4274,28,0.44087,0.4164,0.43289,en_subtitles,7,1024,0.016490000000000005,0.024469999999999992
4275,28,0.44087,0.4164,0.43101,en_subtitles,7,2048,0.014610000000000012,0.024469999999999992
4276,28,0.44087,0.4164,0.43228,en_subtitles,7,4096,0.015880000000000005,0.024469999999999992
4277,28,0.44087,0.4164,0.42892,en_subtitles,7,8192,0.012520000000000031,0.024469999999999992
4278,28,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4279,29,0.44087,0.4164,0.0334,en_subtitles,7,16,-0.383,0.024469999999999992
4280,29,0.44087,0.4164,0.39209,en_subtitles,7,32,-0.02431,0.024469999999999992
4281,29,0.44087,0.4164,0.41523,en_subtitles,7,64,-0.0011700000000000044,0.024469999999999992
4282,29,0.44087,0.4164,0.40038,en_subtitles,7,128,-0.01601999999999998,0.024469999999999992
4283,29,0.44087,0.4164,0.4256,en_subtitles,7,256,0.009199999999999986,0.024469999999999992
4284,29,0.44087,0.4164,0.42506,en_subtitles,7,512,0.008660000000000001,0.024469999999999992
4285,29,0.44087,0.4164,0.42558,en_subtitles,7,1024,0.009180000000000021,0.024469999999999992
4286,29,0.44087,0.4164,0.43274,en_subtitles,7,2048,0.01634000000000002,0.024469999999999992
4287,29,0.44087,0.4164,0.42867,en_subtitles,7,4096,0.012270000000000003,0.024469999999999992
4288,29,0.44087,0.4164,0.42931,en_subtitles,7,8192,0.012910000000000033,0.024469999999999992
4289,29,0.44087,0.4164,0.43015,en_subtitles,7,20615,0.013749999999999984,0.024469999999999992
4290,0,0.44251,0.4164,0.17405,en_subtitles,8,16,-0.24234999999999998,0.026110000000000022
4291,0,0.44251,0.4164,0.39733,en_subtitles,8,32,-0.019069999999999976,0.026110000000000022
4292,0,0.44251,0.4164,0.41419,en_subtitles,8,64,-0.0022099999999999898,0.026110000000000022
4293,0,0.44251,0.4164,0.4033,en_subtitles,8,128,-0.0131,0.026110000000000022
4294,0,0.44251,0.4164,0.42422,en_subtitles,8,256,0.007819999999999994,0.026110000000000022
4295,0,0.44251,0.4164,0.41299,en_subtitles,8,512,-0.0034099999999999686,0.026110000000000022
4296,0,0.44251,0.4164,0.42189,en_subtitles,8,1024,0.005489999999999995,0.026110000000000022
4297,0,0.44251,0.4164,0.42422,en_subtitles,8,2048,0.007819999999999994,0.026110000000000022
4298,0,0.44251,0.4164,0.4257,en_subtitles,8,4096,0.00930000000000003,0.026110000000000022
4299,0,0.44251,0.4164,0.42659,en_subtitles,8,8192,0.010190000000000032,0.026110000000000022
4300,0,0.44251,0.4164,0.42632,en_subtitles,8,20615,0.009919999999999984,0.026110000000000022
4301,1,0.44251,0.4164,0.19841,en_subtitles,8,16,-0.21799,0.026110000000000022
4302,1,0.44251,0.4164,0.41733,en_subtitles,8,32,0.0009299999999999864,0.026110000000000022
4303,1,0.44251,0.4164,0.38641,en_subtitles,8,64,-0.029990000000000017,0.026110000000000022
4304,1,0.44251,0.4164,0.40579,en_subtitles,8,128,-0.010610000000000008,0.026110000000000022
4305,1,0.44251,0.4164,0.41658,en_subtitles,8,256,0.00018000000000001348,0.026110000000000022
